"TimeStampCount","TimeStampGPSTime","TimeStampSchedulerTime","TimeStampSystemTime","DHW_ClothesWasherColdFlow","DHW_ClothesWasherHotFlow","DHW_DailySolarfractionf","DHW_DailyTotalHotWaterLoad_QL","DHW_DeliveryTempCW","DHW_DeliveryTempDW","DHW_DeliveryTempKitchenSink","DHW_DeliveryTempMBASink","DHW_DeliveryTempShower","DHW_DeliveryTempTub","DHW_DiSHW_asherHotFlow","DHW_DrawVolumeCW","DHW_DrawVolumeDW","DHW_DrawVolumeKitchenSink","DHW_DrawVolumeMBASink","DHW_DrawVolumeShower","DHW_DrawVolumeTub","DHW_GlycolTempSHW_HX80galHXIn","DHW_GlycolTempSHW_HX80galHXOut","DHW_HeatPumpWaterHeaterEnergyTotal","DHW_HeatPumpWaterHeaterPowerTotal","DHW_HeatpumpwaterheaterenergyQAUX","DHW_HotWaterLoad_CW","DHW_HotWaterLoad_DW","DHW_HotWaterLoad_KitchenSink","DHW_HotWaterLoad_MBASink","DHW_HotWaterLoad_s_hower","DHW_HotWaterLoad_Tub","DHW_KitchenScalelb","DHW_MBAScalelb","DHW_MainsTempDHW","DHW_MainsTempDWCW","DHW_ManifoldColdFlow","DHW_ManifoldHotFlow","DHW_MixValveColdFlow","DHW_OverUnderdraw","DHW_RoomTempBasementHPWH","DHW_SHW_PumpsEnergywithStandby","DHW_SHW_PumpsPowerWithStandby","DHW_SolartankenergyQSOLAR","DHW_StatusSolenoidCold11MBATub","DHW_StatusSolenoidCold12MBAShower","DHW_StatusSolenoidCold4KitchenSink","DHW_StatusSolenoidHot3KitchenSink","DHW_StatusSolenoidHot8MBATub","DHW_StatusSolenoidHot9MBAShower","DHW_StatusDrainTankSolenoidKitchen","DHW_StatusDrainTankSolenoidMBA","DHW_TotalHotWaterLoad_","DHW_WaterTempBA2ShowerMixed","DHW_WaterTempBA2SHW_Cold","DHW_WaterTempBA2SHW_Hot","DHW_WaterTempBA2SinkCold","DHW_WaterTempBA2SinkHot","DHW_WaterTempBA2SinkMixed","DHW_WaterTempDiSHW_asher","DHW_WaterTempHPWHIn","DHW_WaterTempHPWHOut","DHW_WaterTempKSinkCold","DHW_WaterTempKSinkHot","DHW_WaterTempKSinkMix","DHW_WaterTempMBASHW_Cold","DHW_WaterTempMBASHW_Hot","DHW_WaterTempMBASHW_Mix","DHW_WaterTempMBASinkRMixed","DHW_WaterTempMBASinkRCold","DHW_WaterTempMBASinkRHot","DHW_WaterTempMBATubCold","DHW_WaterTempMBATubHot","DHW_WaterTempMBATubMix","DHW_WaterTempManifoldColdIn","DHW_WaterTempManifoldHotIn","DHW_WaterTempMixValveColdIn","DHW_WaterTempMixValveHotIn","DHW_WaterTempSHW_HX80galHXIn","DHW_WaterTempSHW_HX80galHXOut","DHW_WaterTempSolarPreheatTank80galIn","DHW_WaterTempSolarPreheatTank80galOut","DHW_WaterTempWasherCold","DHW_WaterTempWasherHot","ElecTotal_DHW_Energy","ElecTotal_DHW_Power"
1384,"2015-02-02 04:03:48+00:00","2015-02-02 04:03:37.864746+00:00","2015-02-02 04:03:47.891816+00:00",24.062015,3.652565,-451.896695184,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.9138588246,13.6984542102,4404.28679688,6.92,4404.28679688,0,0,0,0,0,0,-0.60403572725,-7.70653391629,0,0,35.923398,66.67056,0,0,20.3881121719,77.392,3.36,0,0,0,0,0,0,0,0,0,0,20.1533917216,20.5300263731,20.5682834747,22.1281227353,24.7470820872,24.5852174247,27.2696827712,20.0654894909,46.8741409897,24.0742614741,28.915482128,25.4045057002,20.6269208033,20.573555985,20.2060781391,31.5613899369,-65178.3903269,-65158.9320209,21.0931747155,21.1037647805,19.9095201741,20.9383886509,44.5271014678,19.8915075107,18.4581620121,20.0382234909,19.4326090776,16.3566331167,18.4002264388,22.5685465136,22.6194078186,4481.67879688,13.74
1385,"2015-02-02 04:04:47+00:00","2015-02-02 04:04:37.864746+00:00","2015-02-02 04:04:47.891785+00:00",24.062015,3.652565,-451.91026886,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.8537601826,13.7411106681,4404.41879688,6.92,4404.41879688,0,0,0,0,0,0,-0.58799553105,-7.72125339154,0,0,35.923398,66.67056,0,0,20.4345561993,77.448,3.36,0,0,0,0,0,0,0,0,0,0,20.1845041788,20.5148794973,20.6131732076,22.1640717932,24.7075079842,24.5332161309,27.1957203365,20.3238386728,46.8066308633,24.0679394189,28.8017902434,25.3135492002,20.6683160204,20.6071562851,20.23083493,31.3459235824,-65182.3786327,-65162.7608181,21.1030264151,21.1255901525,19.9085294493,20.9796614867,44.305554096,19.8892478309,18.5030626312,20.0394146204,19.4655699363,16.3861144089,18.4040333498,22.5747068742,22.6256088023,4481.86679687,13.74
1386,"2015-02-02 04:05:48+00:00","2015-02-02 04:05:37.864746+00:00","2015-02-02 04:05:47.891860+00:00",24.062015,3.652565,-451.923842536,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.9153674337,13.7531684925,4404.55079688,6.92,4404.55079688,0,0,0,0,0,0,-0.595453634368,-7.74129003409,0,0,35.923398,66.67056,0,0,20.3897838904,77.504,3.36,0,0,0,0,0,0,0,0,0,0,20.1511288309,20.535214,20.5581297128,22.1292943607,24.60107348,24.4357367504,27.1169078243,20.3108449755,46.5474798358,24.0633005754,28.6318064708,25.1923393374,20.6532573629,20.5831335814,20.2282377502,31.1102849234,-65181.8244552,-65156.2095454,21.1079256769,21.0895733463,19.8921571696,20.9823471234,44.0607052109,19.9451746553,18.5447866536,20.094133404,19.4942815794,16.4690084296,18.4724699128,22.5541579293,22.6299760499,4482.05479687,13.74
1387,"2015-02-02 04:06:47+00:00","2015-02-02 04:06:37.864747+00:00","2015-02-02 04:06:47.891856+00:00",24.062015,3.652565,-451.937416213,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.8872220712,13.7105496246,4404.68279688,6.92,4404.68279688,0,0,0,0,0,0,-0.596987455121,-7.73616739732,0,0,35.923398,66.67056,0,0,20.4276290127,77.56,3.36,0,0,0,0,0,0,0,0,0,0,20.1579684483,20.5656952198,20.5825891678,22.1428335661,24.5611646988,24.3980147112,27.0584698322,20.1533691093,46.2186340868,24.100297677,28.5386078917,25.126623574,20.6674683905,20.5996090716,20.2630417025,30.8933336838,-65189.2826746,-65161.7106561,21.1411618474,21.1243672352,19.9162691743,21.0052736245,43.8995563888,19.9275066668,18.5107530406,20.0331329223,19.4585219499,16.4422810717,18.4438371217,22.5827957061,22.6662019928,4482.24279687,13.74
1388,"2015-02-02 04:07:47+00:00","2015-02-02 04:07:37.864747+00:00","2015-02-02 04:07:47.891786+00:00",24.062015,3.652565,-451.950989889,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.8878463696,13.726573569,4404.81479688,6.92,4404.81479688,0,0,0,0,0,0,-0.577153284165,-7.74090097307,0,0,35.923398,66.67056,0,0,20.4488780649,77.616,3.36,0,0,0,0,0,0,0,0,0,0,20.1421328833,20.546922567,20.5759352255,22.1258242758,24.4961694827,24.3088256243,26.9749851492,20.2942728947,45.9738498834,24.0650878837,28.425946091,24.9899212896,20.6620455228,20.5920596905,20.2429114505,30.6535619801,-65184.3916185,-65158.4706562,21.128108633,21.1126343861,19.9265109528,21.0134827771,43.6689633798,19.9520105018,18.5720249333,20.0975555444,19.5180343096,16.5147733922,18.4876297661,22.5832227633,22.6276825198,4482.43079687,13.74
1389,"2015-02-02 04:08:48+00:00","2015-02-02 04:08:37.864746+00:00","2015-02-02 04:08:47.891817+00:00",24.062015,3.652565,-451.964563566,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.8974267189,13.6889477351,4404.94679688,6.92,4404.94679688,0,0,0,0,0,0,-0.579222724852,-7.77066414111,0,0,35.923398,66.67056,0,0,20.4001245779,77.672,3.36,0,0,0,0,0,0,0,0,0,0,20.2279129686,20.5431362391,20.6052873888,22.1596008411,24.4215535361,24.2984455136,26.9174902095,20.6216886422,45.6347869575,24.0779547835,28.3324598883,24.9436888079,20.6850181146,20.6038001033,20.246295781,30.470414581,-65187.5861039,-65165.3683654,21.1376193024,21.1358607871,19.9295640929,21.0142264349,43.5008300231,19.9253662175,18.553675571,20.0550652311,19.4686693389,16.5771460892,18.4805913334,22.5857954635,22.6513491847,4482.61879687,13.74
1390,"2015-02-02 04:09:47+00:00","2015-02-02 04:09:37.864746+00:00","2015-02-02 04:09:47.891829+00:00",24.062015,3.652565,-451.978137242,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.8652008252,13.6934577161,4405.07879688,6.92,4405.07879688,0,0,0,0,0,0,-0.583381895477,-7.74997906354,0,0,35.923398,66.67056,0,0,20.4194852977,77.728,3.36,0,0,0,0,0,0,0,0,0,0,20.2262575299,20.5755410014,20.5995226848,22.1484130707,24.4081621867,24.2303889306,26.8695403955,20.9427703615,46.2795990199,24.0850668483,28.229488996,24.8416799096,20.6974757335,20.6147909716,20.2657166811,30.261791681,-65193.3587142,-65167.4228206,21.1744721257,21.11879174,19.940738898,21.041341787,43.2932866064,19.9288671643,18.5828393406,20.0868279806,19.4719329578,16.5612545728,18.5157931563,22.6046435597,22.6800010263,4482.80679687,13.74
1391,"2015-02-02 04:10:48+00:00","2015-02-02 04:10:37.864746+00:00","2015-02-02 04:10:47.891806+00:00",24.062015,3.652565,-451.991710918,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.8878573616,13.677125684,4405.21079687,6.92,4405.21079687,0,0,0,0,0,0,-0.586530692102,-7.75918684102,0,0,35.923398,66.67056,0,0,20.3847229781,77.784,3.36,0,0,0,0,0,0,0,0,0,0,20.1876225062,20.5707002197,20.5792412739,22.1584391552,24.3294882832,24.1514594754,26.787851479,21.0100272769,46.2992611167,24.0683674635,28.0983791076,24.7527873643,20.6835691086,20.5919211957,20.2611142987,30.0678636062,-65192.1313104,-65164.8519035,21.1572398506,21.114048055,19.9356625975,21.0307952449,43.0885619205,19.9486165049,18.6018600859,20.0850608264,19.4933241011,16.649500162,18.5213679869,22.5908862115,22.6863132471,4482.99479687,13.74
1392,"2015-02-02 04:11:47+00:00","2015-02-02 04:11:37.864746+00:00","2015-02-02 04:11:47.891856+00:00",24.062015,3.652565,-452.005284595,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.8918816696,13.6648571256,4405.34279687,6.92,4405.34279687,0,0,0,0,0,0,-0.595867522347,-7.75801965796,0,0,35.923398,66.67056,0,0,20.3894857973,77.84,3.36,0,0,0,0,0,0,0,0,0,0,20.1844435362,20.5061382868,20.5702504733,22.1179570117,24.2373243276,24.0754228629,26.692560063,20.4667377952,45.9225282061,24.007609218,27.9914410651,24.6556413275,20.6466847101,20.5850565726,20.225020408,29.8294603063,-65182.1717545,-65160.0806248,21.1009383835,21.1201536392,19.9394623002,21.0288401616,42.8946262612,19.9630537936,18.6146012814,20.0879526989,19.5104943931,16.6876710741,18.5351859727,22.5730458275,22.6112181958,4483.18279687,13.74
1393,"2015-02-02 04:12:47+00:00","2015-02-02 04:12:37.864747+00:00","2015-02-02 04:12:47.891856+00:00",24.062015,3.652565,-452.018858271,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.8319342724,13.6193971734,4405.47479687,6.92,4405.47479687,0,0,0,0,0,0,-0.605679107723,-7.79264608876,0,0,35.923398,66.67056,0,0,20.4099370173,77.896,3.36,0,0,0,0,0,0,0,0,0,0,20.2057258356,20.5837702356,20.6075187501,22.1637044575,24.2321952013,24.0482484789,26.6763762419,20.5317973681,45.7934724606,24.0649500736,27.8873570635,24.6171908002,20.7026386849,20.6339205392,20.2767226885,29.6822841752,-65195.4085213,-65170.5450142,21.1858489067,21.1805094793,19.9561845344,21.0560274637,42.7252302823,19.8946832038,18.5767728278,20.0531443594,19.4736487457,16.6622398238,18.4946014772,22.6283097931,22.7051528653,4483.37079687,13.74
1394,"2015-02-02 04:13:47+00:00","2015-02-02 04:13:37.864745+00:00","2015-02-02 04:13:47.891819+00:00",24.062015,3.652565,-452.032431948,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.8286110647,13.6065090041,4405.60679687,6.92,4405.60679687,0,0,0,0,0,0,-0.569151445632,-7.76333682523,0,0,35.923398,66.67056,0,0,20.3760803139,77.952,3.36,0,0,0,0,0,0,0,0,0,0,20.140890664,20.5270453275,20.5556692919,22.120123128,24.1189853454,23.9380341189,26.5654611341,20.3960278488,45.3023146278,24.0109385243,27.7413855671,24.4934900963,20.6554222012,20.5546215635,20.2197912711,29.4624962612,-65182.4668824,-65158.3991165,21.1275293645,21.1159171867,19.9162109996,21.0370977616,42.4975971805,19.9101221143,18.5979265334,20.0562307372,19.4527263558,16.728958468,18.5155411276,22.5616738213,22.6098611205,4483.55879687,13.74
1395,"2015-02-02 04:14:47+00:00","2015-02-02 04:14:37.864746+00:00","2015-02-02 04:14:47.891797+00:00",24.062015,3.652565,-452.046005624,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.867269085,13.6226158659,4405.73879687,6.92,4405.73879687,0,0,0,0,0,0,-0.603735456441,-7.76405010377,0,0,35.923398,66.67056,0,0,20.3992403935,78.008,3.36,0,0,0,0,0,0,0,0,0,0,20.1898637484,20.5636992355,20.5805875266,22.1514175942,24.1055868575,23.9488747086,26.5384397718,20.767696357,45.4287692269,24.0129483761,27.6770081776,24.4211519167,20.715030611,20.6257821728,20.2571328176,29.322345656,-65194.3072855,-65169.6144207,21.1626400406,21.149423379,19.9888995299,21.0717101424,42.312698777,19.9664821699,18.6284006015,20.0958123058,19.4956803817,16.7726101167,18.5382493571,22.6090120924,22.6982730812,4483.74679687,13.74
1396,"2015-02-02 04:15:47+00:00","2015-02-02 04:15:37.864747+00:00","2015-02-02 04:15:47.891794+00:00",24.062015,3.652565,-452.0595793,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.8347067452,13.5699792782,4405.87079687,6.92,4405.87079687,0,0,0,0,0,0,-0.580642930238,-7.76904305354,0,0,35.923398,66.67056,0,0,20.3828466401,78.064,3.36,0,0,0,0,0,0,0,0,0,0,20.1776559364,20.5251995815,20.6008882581,22.1411237887,24.0627756332,23.8685232025,26.4546260537,20.90413009,44.9010889562,24.0057346888,27.5812021824,24.3660652498,20.6687748829,20.6147870868,20.2411463422,29.1202539325,-65188.7363895,-65166.9138521,21.1381763276,21.1477296751,19.9563514137,21.0658614784,42.1524764542,19.9227365762,18.6176193237,20.0567830445,19.4444861873,16.7487803327,18.4981633911,22.611786382,22.655804601,4483.93479687,13.74
1397,"2015-02-02 04:16:47+00:00","2015-02-02 04:16:37.864747+00:00","2015-02-02 04:16:47.891804+00:00",24.062015,3.652565,-452.073152977,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.8920391444,13.557683393,4406.00279687,6.92,4406.00279687,0,0,0,0,0,0,-0.587622220021,-7.78065004065,0,0,35.923398,66.67056,0,0,20.3688605549,78.12,3.36,0,0,0,0,0,0,0,0,0,0,20.1788416254,20.5758280921,20.5646867298,22.1486972519,23.9965885743,23.8435658842,26.4363204455,20.8218493637,45.7825394504,24.0226472688,27.4742701219,24.2963463261,20.7053130794,20.6174364038,20.2843907814,28.9419046909,-65197.2916741,-65166.9490632,21.1944112635,21.1337837651,19.9691409447,21.0787413778,41.9347672183,19.971203703,18.6819981982,20.1038243641,19.4951010819,16.8332909955,18.5722945103,22.609911449,22.6753535583,4484.12279687,13.74
1398,"2015-02-02 04:17:47+00:00","2015-02-02 04:17:37.864748+00:00","2015-02-02 04:17:47.891801+00:00",24.062015,3.652565,-452.086726653,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.7939910347,13.5318466916,4406.13479687,6.92,4406.13479687,0,0,0,0,0,0,-0.597308015289,-7.82480846644,0,0,35.923398,66.67056,0,0,20.4136686408,78.176,3.36,0,0,0,0,0,0,0,0,0,0,20.170978303,20.5394181606,20.5688052474,22.1511044363,23.9556983672,23.7697082814,26.3677852776,21.085917145,45.0723806724,23.9882833213,27.3775483964,24.2085172977,20.6936187544,20.5996089163,20.2663904992,28.7794089214,-65192.2770471,-65167.3243737,21.1356482679,21.1475575812,19.976085319,21.0782806384,41.7439399469,19.9085623783,18.6194411973,20.0562804168,19.4521135844,16.8143894893,18.5278292171,22.5888132179,22.6725459867,4484.31079687,13.74
1399,"2015-02-02 04:18:47+00:00","2015-02-02 04:18:37.864745+00:00","2015-02-02 04:18:47.891854+00:00",24.062015,3.652565,-452.10030033,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.8343733847,13.5730522217,4406.26679687,6.92,4406.26679687,0,0,0,0,0,0,-0.577571229971,-7.80911633862,0,0,35.923398,66.67056,0,0,20.4281364086,78.232,3.36,0,0,0,0,0,0,0,0,0,0,20.1953823971,20.5886537551,20.5787018268,22.1765124508,23.9262581719,23.7351866448,26.312451414,20.7042025297,44.9489504049,24.037441471,27.2823171442,24.1512786623,20.7025223346,20.6336166119,20.3102235038,28.6356686178,-65200.5679415,-65167.9647164,21.1774851746,21.12831166,19.9789462836,21.1099053305,41.5808083823,19.9662512202,18.7086970034,20.0990237635,19.5186059568,16.9453441443,18.6076448228,22.6191684335,22.6930590591,4484.49879687,13.74
1400,"2015-02-02 04:19:47+00:00","2015-02-02 04:19:37.864746+00:00","2015-02-02 04:19:47.891791+00:00",24.062015,3.652565,-452.113874006,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.8743737686,13.5167485056,4406.39879687,6.92,4406.39879687,0,0,0,0,0,0,-0.583227701898,-7.82065848221,0,0,35.923398,66.67056,0,0,20.3709001795,78.288,3.36,0,0,0,0,0,0,0,0,0,0,20.1574958762,20.5420108517,20.6073707946,22.110592584,23.8568728529,23.6468167613,26.212438396,21.0124078014,44.4370102769,23.93160842,27.1931927149,24.0405299683,20.6789379085,20.5949830759,20.2436139722,28.4105692801,-65188.0169116,-65165.8895222,21.1363533264,21.1303052045,19.9791028029,21.0610653497,41.3822541867,19.9568249736,18.7030319528,20.1148662322,19.5060664292,16.9128056485,18.6097643557,22.6174432091,22.6605645901,4484.68679687,13.74
1401,"2015-02-02 04:20:47+00:00","2015-02-02 04:20:37.864747+00:00","2015-02-02 04:20:47.891855+00:00",24.062015,3.652565,-452.127447682,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.880038692,13.5314158543,4406.53079687,6.92,4406.53079687,0,0,0,0,0,0,-0.602826525249,-7.83265453033,0,0,35.923398,66.67056,0,0,20.3906938733,78.344,3.36,0,0,0,0,0,0,0,0,0,0,20.1568189116,20.4800934517,20.5484883246,22.0908390305,23.7795287428,23.5657934085,26.1598839896,21.1766131192,44.8707370245,23.901379923,27.0782878466,23.9855237343,20.630587849,20.5911922062,20.1967724631,28.2293418774,-65181.132497,-65158.7366739,21.1163999661,21.1293457507,19.9304523756,21.0650595901,41.1887047946,19.9879277106,18.727750969,20.1248527963,19.5248130655,16.9341386231,18.6368276389,22.570038721,22.6205215374,4484.87479687,13.74
1402,"2015-02-02 04:21:47+00:00","2015-02-02 04:21:37.864746+00:00","2015-02-02 04:21:47.891803+00:00",24.062015,3.652565,-452.141021359,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.837271187,13.5069551631,4406.66279687,6.92,4406.66279687,0,0,0,0,0,0,-0.58524439238,-7.82065848222,0,0,35.923398,66.67056,0,0,20.4354923017,78.4,3.36,0,0,0,0,0,0,0,0,0,0,20.2409135607,20.5510544088,20.6156159584,22.1231737584,23.798228431,23.5577945587,26.124030801,21.1790275808,44.583484717,23.9591343212,27.0680953977,23.9808784685,20.6735893889,20.6423921616,20.2567550163,28.1054673792,-65193.6402211,-65176.5264176,21.1879947634,21.1968411032,19.9849833309,21.1102825375,41.0878370283,19.9688357077,18.7149945817,20.0973553626,19.4912213237,16.985551175,18.6092396975,22.6562100872,22.6856361471,4485.06279687,13.74
1403,"2015-02-02 04:22:47+00:00","2015-02-02 04:22:37.864747+00:00","2015-02-02 04:22:47.891802+00:00",24.062015,3.652565,-452.154595035,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.7906836309,13.478180226,4406.79479687,6.92,4406.79479687,0,0,0,0,0,0,-0.572117644777,-7.84964352823,0,0,35.923398,66.67056,0,0,20.3989202087,78.456,3.36,0,0,0,0,0,0,0,0,0,0,20.1392985679,20.5023311514,20.5129045286,22.0676346998,23.6794624609,23.4509109971,26.0520978022,21.5215679787,44.3935651263,23.9084212193,26.9065414205,23.8416477326,20.6372572842,20.5633623164,20.2147065002,27.9043145594,-65180.9440357,-65156.9895105,21.0984547723,21.1057465116,19.9432517425,21.0589420849,40.837223207,19.9128078411,18.6958326773,20.0742038437,19.4635872325,16.9601817636,18.5849281944,22.5765883336,22.6280058682,4485.25079687,13.74
1404,"2015-02-02 04:23:47+00:00","2015-02-02 04:23:37.864747+00:00","2015-02-02 04:23:47.891815+00:00",24.062015,3.652565,-452.168168712,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.7837172894,13.4888384037,4406.92679687,6.92,4406.92679687,0,0,0,0,0,0,-0.589383273303,-7.83518342697,0,0,35.923398,66.67056,0,0,20.4269080723,78.512,3.36,0,0,0,0,0,0,0,0,0,0,20.176635742,20.525972642,20.5816938208,22.1013846441,23.6479620963,23.4413231757,26.0032734247,21.3586457661,44.5936970596,23.9087509,26.8588686965,23.7950831701,20.657086768,20.5670946088,20.2419186051,27.7811481186,-65187.961196,-65162.5244198,21.1485634393,21.1425624361,19.9440100738,21.1071865886,40.6867627162,19.9306918741,18.7229466398,20.0918107306,19.4817918245,16.9829127971,18.6043787708,22.5912601152,22.6497603928,4485.43879687,13.74
1405,"2015-02-02 04:24:47+00:00","2015-02-02 04:24:37.864745+00:00","2015-02-02 04:24:47.891824+00:00",24.062015,3.652565,-452.181742388,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.8231935201,13.4617541387,4407.05879687,6.92,4407.05879687,0,0,0,0,0,0,-0.60927425366,-7.816378811,0,0,35.923398,66.67056,0,0,20.4061748707,78.568,3.36,0,0,0,0,0,0,0,0,0,0,20.1017580203,20.483916392,20.5352709177,22.062264357,23.6034511041,23.3648489184,25.9216366684,21.4379842024,44.0063177357,23.8573941255,26.7313522912,23.7214573526,20.626435766,20.5871826558,20.2064891193,27.6127581468,-65180.3531496,-65155.1454132,21.1297411113,21.0766485706,19.9427188453,21.0807179434,40.4885036296,19.9406566418,18.7141488243,20.0758438224,19.4515237604,17.0100448042,18.6065457582,22.5727188948,22.6148375832,4485.62679687,13.74
1406,"2015-02-02 04:25:47+00:00","2015-02-02 04:25:37.864746+00:00","2015-02-02 04:25:47.891798+00:00",24.062015,3.652565,-452.195316064,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.8300465909,13.4600026539,4407.19079687,6.92,4407.19079687,0,0,0,0,0,0,-0.572693841351,-7.82266863082,0,0,35.923398,66.67056,0,0,20.4258459377,78.624,3.36,0,0,0,0,0,0,0,0,0,0,20.149069856,20.4993734638,20.5394046349,22.0595184357,23.56277557,23.319670233,25.9160672022,21.6449591248,44.5364758085,23.8579843557,26.6748832752,23.6778647278,20.6378859764,20.5796560903,20.2242010648,27.4707973299,-65183.3199078,-65160.5848402,21.1409393501,21.1238619801,19.9633581871,21.1147447759,40.3388201461,19.986414887,18.7804490792,20.1298085514,19.5296820602,17.0822340003,18.6940202908,22.5813029632,22.6423032709,4485.81479687,13.74
1407,"2015-02-02 04:26:47+00:00","2015-02-02 04:26:37.864747+00:00","2015-02-02 04:26:47.891806+00:00",24.062015,3.652565,-452.208889741,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.8260784017,13.454190149,4407.32279687,6.92,4407.32279687,0,0,0,0,0,0,-0.594552818539,-7.82934751167,0,0,35.923398,66.67056,0,0,20.4245709421,78.68,3.36,0,0,0,0,0,0,0,0,0,0,20.1937710809,20.5138239702,20.5691122028,22.0921493558,23.548910926,23.3062036941,25.8760101145,21.5015419003,43.4651176022,23.8590258317,26.5955199124,23.6403131716,20.6673532147,20.6018991691,20.2421797725,27.378943934,-65188.1588415,-65163.9985296,21.1552341687,21.148997167,19.9312028023,21.1322976603,40.1769804033,19.9891055929,18.7531942117,20.1143726412,19.4960231631,17.1053301724,18.6650878271,22.5854986071,22.6615775801,4486.00279687,13.74
1408,"2015-02-02 04:27:47+00:00","2015-02-02 04:27:37.864746+00:00","2015-02-02 04:27:47.891839+00:00",24.062015,3.652565,-452.222463417,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.8027724878,13.4478517298,4407.45479687,6.92,4407.45479687,0,0,0,0,0,0,-0.605358547258,-7.81923192515,0,0,35.923398,66.67056,0,0,20.4749516036,78.736,3.36,0,0,0,0,0,0,0,0,0,0,20.1226221691,20.4942262303,20.5150901068,22.0529356006,23.4906980347,23.2389776061,25.807090036,21.3298565408,44.6423045136,23.8350728317,26.4850827239,23.5226540529,20.6384512141,20.561581772,20.2235384081,27.1893870099,-65183.489195,-65156.3036183,21.1214228767,21.0894493146,19.9416595609,21.0860718529,39.9849590067,19.9644155326,18.7774508343,20.0959182653,19.5051908032,17.0988627016,18.658968252,22.576882888,22.6518848212,4486.19079687,13.74
1409,"2015-02-02 04:28:47+00:00","2015-02-02 04:28:37.864744+00:00","2015-02-02 04:28:47.891853+00:00",24.062015,3.652565,-452.236037094,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.789502411,13.343785771,4407.58679687,6.92,4407.58679687,0,0,0,0,0,0,-0.583795784221,-7.82506784045,0,0,35.923398,66.67056,0,0,20.4229361179,78.792,3.36,0,0,0,0,0,0,0,0,0,0,20.1329318308,20.4863802916,20.5389155463,22.0261745795,23.4698111362,23.1720213245,25.735078381,21.7881378915,44.283511425,23.8018401835,26.476727029,23.5213701563,20.6179475569,20.5920988847,20.2069234972,27.0500438106,-65178.9434445,-65161.8451699,21.1146678477,21.1241739048,19.9402296682,21.1024194739,39.87077351,19.9231780625,18.7495409047,20.0561842281,19.4466282473,17.082705325,18.6223128815,22.5696738525,22.6172436698,4486.37879687,13.74
1410,"2015-02-02 04:29:47+00:00","2015-02-02 04:29:37.864748+00:00","2015-02-02 04:29:47.891822+00:00",24.062015,3.652565,-452.24961077,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.7823052798,13.3377534372,4407.71879687,6.92,4407.71879687,0,0,0,0,0,0,-0.616992050874,-7.86105598481,0,0,35.923398,66.67056,0,0,20.4130022784,78.848,3.36,0,0,0,0,0,0,0,0,0,0,20.1141218598,20.4933168388,20.516585429,22.054143663,23.4067711266,23.1461320539,25.6973737424,21.7066499698,43.5808191199,23.8198314439,26.3492176795,23.4423133375,20.6195079536,20.5590186071,20.2166385978,26.9081219822,-65182.1071907,-65155.7918392,21.1272530702,21.1209218084,19.9403248895,21.1054854372,39.6806435702,19.9262683702,18.7844972385,20.0710672845,19.4407823848,17.1202733535,18.6320038331,22.5448481024,22.6177145825,4486.56679687,13.74
